Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID
ENSG00000199396	ENSG00000199396.1	124905841
ENSG00000199396	ENSG00000199396.1	124905842
ENSG00000199396	ENSG00000199396.1	124905843
ENSG00000199396	ENSG00000199396.1	124905844
ENSG00000199396	ENSG00000199396.1	124905845
ENSG00000199396	ENSG00000199396.1	124905846
ENSG00000200624	ENSG00000200624.1	100169757
ENSG00000200624	ENSG00000200624.1	124905422
ENSG00000200624	ENSG00000200624.1	124905424
ENSG00000200624	ENSG00000200624.1	124905425
ENSG00000200624	ENSG00000200624.1	124905426
ENSG00000200624	ENSG00000200624.1	124905427
ENSG00000200624	ENSG00000200624.1	124905428
ENSG00000200624	ENSG00000200624.1	124905429
ENSG00000200624	ENSG00000200624.1	124905430
ENSG00000200624	ENSG00000200624.1	124905431
ENSG00000200624	ENSG00000200624.1	124905432
ENSG00000200624	ENSG00000200624.1	124905433
ENSG00000200624	ENSG00000200624.1	124905434
ENSG00000200624	ENSG00000200624.1	124905435
ENSG00000200624	ENSG00000200624.1	124905436
ENSG00000200624	ENSG00000200624.1	124905437
ENSG00000200624	ENSG00000200624.1	124905438
ENSG00000200624	ENSG00000200624.1	124905754
ENSG00000200624	ENSG00000200624.1	124905755
ENSG00000200624	ENSG00000200624.1	124905756
ENSG00000200624	ENSG00000200624.1	124905757
ENSG00000200624	ENSG00000200624.1	124905758
ENSG00000200624	ENSG00000200624.1	124905759
ENSG00000200624	ENSG00000200624.1	124905760
ENSG00000200624	ENSG00000200624.1	124905761
ENSG00000200624	ENSG00000200624.1	124905762
ENSG00000200624	ENSG00000200624.1	124905763
ENSG00000200624	ENSG00000200624.1	124905764
ENSG00000200624	ENSG00000200624.1	124905765
ENSG00000200624	ENSG00000200624.1	124905766
ENSG00000200624	ENSG00000200624.1	124905767
ENSG00000200624	ENSG00000200624.1	124905768
ENSG00000200624	ENSG00000200624.1	124905769
ENSG00000200624	ENSG00000200624.1	124905770
ENSG00000200624	ENSG00000200624.1	124905771
ENSG00000200624	ENSG00000200624.1	124905772
ENSG00000200624	ENSG00000200624.1	124905773
ENSG00000200624	ENSG00000200624.1	124905774
ENSG00000200624	ENSG00000200624.1	124905775
ENSG00000200624	ENSG00000200624.1	124905776
ENSG00000200624	ENSG00000200624.1	124905777
ENSG00000200624	ENSG00000200624.1	124905778
ENSG00000200624	ENSG00000200624.1	124905779
ENSG00000200624	ENSG00000200624.1	124905780
ENSG00000200624	ENSG00000200624.1	124905781
ENSG00000200624	ENSG00000200624.1	124905782
ENSG00000200624	ENSG00000200624.1	124905783
ENSG00000200624	ENSG00000200624.1	124905784
ENSG00000200624	ENSG00000200624.1	124905785
ENSG00000200624	ENSG00000200624.1	124905786
ENSG00000200624	ENSG00000200624.1	124905787
ENSG00000200624	ENSG00000200624.1	124905788
ENSG00000200624	ENSG00000200624.1	124905789
ENSG00000200624	ENSG00000200624.1	124905790
ENSG00000200624	ENSG00000200624.1	124905791
ENSG00000200624	ENSG00000200624.1	124905792
ENSG00000200624	ENSG00000200624.1	124905793
ENSG00000200624	ENSG00000200624.1	124905794
ENSG00000200624	ENSG00000200624.1	124905795
ENSG00000200624	ENSG00000200624.1	124905796
ENSG00000200624	ENSG00000200624.1	124905797
ENSG00000200624	ENSG00000200624.1	124905798
ENSG00000200624	ENSG00000200624.1	124905799
ENSG00000200624	ENSG00000200624.1	124905800
ENSG00000200624	ENSG00000200624.1	124905801
ENSG00000200624	ENSG00000200624.1	124905802
ENSG00000200624	ENSG00000200624.1	124905803
ENSG00000200624	ENSG00000200624.1	124905804
ENSG00000200624	ENSG00000200624.1	124905805
ENSG00000200624	ENSG00000200624.1	124905806
ENSG00000200624	ENSG00000200624.1	124905807
ENSG00000200624	ENSG00000200624.1	124905810
ENSG00000200624	ENSG00000200624.1	124905811
ENSG00000200624	ENSG00000200624.1	124905812
ENSG00000200624	ENSG00000200624.1	124905813
ENSG00000200624	ENSG00000200624.1	124905814
ENSG00000200624	ENSG00000200624.1	124905815
ENSG00000200624	ENSG00000200624.1	124905816
ENSG00000200624	ENSG00000200624.1	124905817
ENSG00000200624	ENSG00000200624.1	124905818
ENSG00000200624	ENSG00000200624.1	124905819
ENSG00000200624	ENSG00000200624.1	124905820
ENSG00000200624	ENSG00000200624.1	124905821
ENSG00000200624	ENSG00000200624.1	124905822
ENSG00000200624	ENSG00000200624.1	124905823
ENSG00000200624	ENSG00000200624.1	124905824
ENSG00000200624	ENSG00000200624.1	124905825
ENSG00000200624	ENSG00000200624.1	124905826
ENSG00000200624	ENSG00000200624.1	124905827
ENSG00000200624	ENSG00000200624.1	124905828
ENSG00000200624	ENSG00000200624.1	124905829
ENSG00000200624	ENSG00000200624.1	124905830
ENSG00000200624	ENSG00000200624.1	124905831
ENSG00000200624	ENSG00000200624.1	124905832
ENSG00000200624	ENSG00000200624.1	124905833
ENSG00000200624	ENSG00000200624.1	124905834
ENSG00000200624	ENSG00000200624.1	124905835
ENSG00000200624	ENSG00000200624.1	124905836
ENSG00000200624	ENSG00000200624.1	124905837
ENSG00000200624	ENSG00000200624.1	124905838
ENSG00000200624	ENSG00000200624.1	124905839
ENSG00000200624	ENSG00000200624.1	124905840
ENSG00000200624	ENSG00000200624.1	124905841
ENSG00000200624	ENSG00000200624.1	124905842
ENSG00000200624	ENSG00000200624.1	124905843
ENSG00000200624	ENSG00000200624.1	124905844
ENSG00000200624	ENSG00000200624.1	124905845
ENSG00000200624	ENSG00000200624.1	124905846
ENSG00000202521	ENSG00000202521.1	100169758
ENSG00000202521	ENSG00000202521.1	124905422
ENSG00000202521	ENSG00000202521.1	124905424
ENSG00000202521	ENSG00000202521.1	124905425
ENSG00000202521	ENSG00000202521.1	124905426
ENSG00000202521	ENSG00000202521.1	124905427
ENSG00000202521	ENSG00000202521.1	124905428
ENSG00000202521	ENSG00000202521.1	124905429
ENSG00000202521	ENSG00000202521.1	124905430
ENSG00000202521	ENSG00000202521.1	124905431
ENSG00000202521	ENSG00000202521.1	124905432
ENSG00000202521	ENSG00000202521.1	124905433
ENSG00000202521	ENSG00000202521.1	124905434
ENSG00000202521	ENSG00000202521.1	124905435
ENSG00000202521	ENSG00000202521.1	124905436
ENSG00000202521	ENSG00000202521.1	124905437
ENSG00000202521	ENSG00000202521.1	124905438
ENSG00000202521	ENSG00000202521.1	124905754
ENSG00000202521	ENSG00000202521.1	124905755
ENSG00000202521	ENSG00000202521.1	124905756
ENSG00000202521	ENSG00000202521.1	124905757
ENSG00000202521	ENSG00000202521.1	124905758
ENSG00000202521	ENSG00000202521.1	124905759
ENSG00000202521	ENSG00000202521.1	124905760
ENSG00000202521	ENSG00000202521.1	124905761
ENSG00000202521	ENSG00000202521.1	124905762
ENSG00000202521	ENSG00000202521.1	124905763
ENSG00000202521	ENSG00000202521.1	124905764
ENSG00000202521	ENSG00000202521.1	124905765
ENSG00000202521	ENSG00000202521.1	124905766
ENSG00000202521	ENSG00000202521.1	124905767
ENSG00000202521	ENSG00000202521.1	124905768
ENSG00000202521	ENSG00000202521.1	124905769
ENSG00000202521	ENSG00000202521.1	124905770
ENSG00000202521	ENSG00000202521.1	124905771
ENSG00000202521	ENSG00000202521.1	124905772
ENSG00000202521	ENSG00000202521.1	124905773
ENSG00000202521	ENSG00000202521.1	124905774
ENSG00000202521	ENSG00000202521.1	124905775
ENSG00000202521	ENSG00000202521.1	124905776
ENSG00000202521	ENSG00000202521.1	124905777
ENSG00000202521	ENSG00000202521.1	124905778
ENSG00000202521	ENSG00000202521.1	124905779
ENSG00000202521	ENSG00000202521.1	124905780
ENSG00000202521	ENSG00000202521.1	124905781
ENSG00000202521	ENSG00000202521.1	124905782
ENSG00000202521	ENSG00000202521.1	124905783
ENSG00000202521	ENSG00000202521.1	124905784
ENSG00000202521	ENSG00000202521.1	124905785
ENSG00000202521	ENSG00000202521.1	124905786
ENSG00000202521	ENSG00000202521.1	124905787
ENSG00000202521	ENSG00000202521.1	124905788
ENSG00000202521	ENSG00000202521.1	124905789
ENSG00000202521	ENSG00000202521.1	124905790
ENSG00000202521	ENSG00000202521.1	124905791
ENSG00000202521	ENSG00000202521.1	124905792
ENSG00000202521	ENSG00000202521.1	124905793
ENSG00000202521	ENSG00000202521.1	124905794
ENSG00000202521	ENSG00000202521.1	124905795
ENSG00000202521	ENSG00000202521.1	124905796
ENSG00000202521	ENSG00000202521.1	124905797
ENSG00000202521	ENSG00000202521.1	124905798
ENSG00000202521	ENSG00000202521.1	124905799
ENSG00000202521	ENSG00000202521.1	124905800
ENSG00000202521	ENSG00000202521.1	124905801
ENSG00000202521	ENSG00000202521.1	124905802
ENSG00000202521	ENSG00000202521.1	124905803
ENSG00000202521	ENSG00000202521.1	124905804
ENSG00000202521	ENSG00000202521.1	124905805
ENSG00000202521	ENSG00000202521.1	124905806
ENSG00000202521	ENSG00000202521.1	124905807
ENSG00000202521	ENSG00000202521.1	124905810
ENSG00000202521	ENSG00000202521.1	124905811
ENSG00000202521	ENSG00000202521.1	124905812
ENSG00000202521	ENSG00000202521.1	124905813
ENSG00000202521	ENSG00000202521.1	124905814
ENSG00000202521	ENSG00000202521.1	124905815
ENSG00000202521	ENSG00000202521.1	124905816
ENSG00000202521	ENSG00000202521.1	124905817
ENSG00000202521	ENSG00000202521.1	124905818
ENSG00000202521	ENSG00000202521.1	124905819
ENSG00000202521	ENSG00000202521.1	124905820
ENSG00000202521	ENSG00000202521.1	124905821
ENSG00000202521	ENSG00000202521.1	124905822
ENSG00000202521	ENSG00000202521.1	124905823
ENSG00000202521	ENSG00000202521.1	124905824
ENSG00000202521	ENSG00000202521.1	124905825
ENSG00000202521	ENSG00000202521.1	124905826
ENSG00000202521	ENSG00000202521.1	124905827
ENSG00000202521	ENSG00000202521.1	124905828
ENSG00000202521	ENSG00000202521.1	124905829
ENSG00000202521	ENSG00000202521.1	124905830
ENSG00000202521	ENSG00000202521.1	124905831
ENSG00000202521	ENSG00000202521.1	124905832
ENSG00000202521	ENSG00000202521.1	124905833
ENSG00000202521	ENSG00000202521.1	124905834
ENSG00000202521	ENSG00000202521.1	124905835
ENSG00000202521	ENSG00000202521.1	124905836
ENSG00000202521	ENSG00000202521.1	124905837
ENSG00000202521	ENSG00000202521.1	124905838
ENSG00000202521	ENSG00000202521.1	124905839
ENSG00000202521	ENSG00000202521.1	124905840
ENSG00000202521	ENSG00000202521.1	124905841
ENSG00000202521	ENSG00000202521.1	124905842
ENSG00000202521	ENSG00000202521.1	124905843
ENSG00000202521	ENSG00000202521.1	124905844
ENSG00000202521	ENSG00000202521.1	124905845
ENSG00000202521	ENSG00000202521.1	124905846
ENSG00000200343	ENSG00000200343.1	100169759
ENSG00000200343	ENSG00000200343.1	124905422
ENSG00000200343	ENSG00000200343.1	124905424
ENSG00000200343	ENSG00000200343.1	124905425
ENSG00000200343	ENSG00000200343.1	124905426
ENSG00000200343	ENSG00000200343.1	124905427
ENSG00000200343	ENSG00000200343.1	124905428
ENSG00000200343	ENSG00000200343.1	124905429
ENSG00000200343	ENSG00000200343.1	124905430
ENSG00000200343	ENSG00000200343.1	124905431
ENSG00000200343	ENSG00000200343.1	124905432
ENSG00000200343	ENSG00000200343.1	124905433
ENSG00000200343	ENSG00000200343.1	124905434
ENSG00000200343	ENSG00000200343.1	124905435
ENSG00000200343	ENSG00000200343.1	124905436
ENSG00000200343	ENSG00000200343.1	124905437
ENSG00000200343	ENSG00000200343.1	124905438
ENSG00000200343	ENSG00000200343.1	124905754
ENSG00000200343	ENSG00000200343.1	124905755
ENSG00000200343	ENSG00000200343.1	124905756
ENSG00000200343	ENSG00000200343.1	124905757
ENSG00000200343	ENSG00000200343.1	124905758
ENSG00000200343	ENSG00000200343.1	124905759
ENSG00000200343	ENSG00000200343.1	124905760
ENSG00000200343	ENSG00000200343.1	124905761
ENSG00000200343	ENSG00000200343.1	124905762
ENSG00000200343	ENSG00000200343.1	124905763
ENSG00000200343	ENSG00000200343.1	124905764
ENSG00000200343	ENSG00000200343.1	124905765
ENSG00000200343	ENSG00000200343.1	124905766
ENSG00000200343	ENSG00000200343.1	124905767
ENSG00000200343	ENSG00000200343.1	124905768
ENSG00000200343	ENSG00000200343.1	124905769
ENSG00000200343	ENSG00000200343.1	124905770
ENSG00000200343	ENSG00000200343.1	124905771
ENSG00000200343	ENSG00000200343.1	124905772
ENSG00000200343	ENSG00000200343.1	124905773
ENSG00000200343	ENSG00000200343.1	124905774
ENSG00000200343	ENSG00000200343.1	124905775
ENSG00000200343	ENSG00000200343.1	124905776
ENSG00000200343	ENSG00000200343.1	124905777
ENSG00000200343	ENSG00000200343.1	124905778
ENSG00000200343	ENSG00000200343.1	124905779
ENSG00000200343	ENSG00000200343.1	124905780
ENSG00000200343	ENSG00000200343.1	124905781
ENSG00000200343	ENSG00000200343.1	124905782
ENSG00000200343	ENSG00000200343.1	124905783
ENSG00000200343	ENSG00000200343.1	124905784
ENSG00000200343	ENSG00000200343.1	124905785
ENSG00000200343	ENSG00000200343.1	124905786
ENSG00000200343	ENSG00000200343.1	124905787
ENSG00000200343	ENSG00000200343.1	124905788
ENSG00000200343	ENSG00000200343.1	124905789
ENSG00000200343	ENSG00000200343.1	124905790
ENSG00000200343	ENSG00000200343.1	124905791
ENSG00000200343	ENSG00000200343.1	124905792
ENSG00000200343	ENSG00000200343.1	124905793
ENSG00000200343	ENSG00000200343.1	124905794
ENSG00000200343	ENSG00000200343.1	124905795
ENSG00000200343	ENSG00000200343.1	124905796
ENSG00000200343	ENSG00000200343.1	124905797
ENSG00000200343	ENSG00000200343.1	124905798
ENSG00000200343	ENSG00000200343.1	124905799
ENSG00000200343	ENSG00000200343.1	124905800
ENSG00000200343	ENSG00000200343.1	124905801
ENSG00000200343	ENSG00000200343.1	124905802
ENSG00000200343	ENSG00000200343.1	124905803
ENSG00000200343	ENSG00000200343.1	124905804
ENSG00000200343	ENSG00000200343.1	124905805
ENSG00000200343	ENSG00000200343.1	124905806
ENSG00000200343	ENSG00000200343.1	124905807
ENSG00000200343	ENSG00000200343.1	124905810
ENSG00000200343	ENSG00000200343.1	124905811
ENSG00000200343	ENSG00000200343.1	124905812
ENSG00000200343	ENSG00000200343.1	124905813
ENSG00000200343	ENSG00000200343.1	124905814
ENSG00000200343	ENSG00000200343.1	124905815
ENSG00000200343	ENSG00000200343.1	124905816
ENSG00000200343	ENSG00000200343.1	124905817
ENSG00000200343	ENSG00000200343.1	124905818
ENSG00000200343	ENSG00000200343.1	124905819
ENSG00000200343	ENSG00000200343.1	124905820
ENSG00000200343	ENSG00000200343.1	124905821
ENSG00000200343	ENSG00000200343.1	124905822
ENSG00000200343	ENSG00000200343.1	124905823
ENSG00000200343	ENSG00000200343.1	124905824
ENSG00000200343	ENSG00000200343.1	124905825
ENSG00000200343	ENSG00000200343.1	124905826
ENSG00000200343	ENSG00000200343.1	124905827
ENSG00000200343	ENSG00000200343.1	124905828
ENSG00000200343	ENSG00000200343.1	124905829
ENSG00000200343	ENSG00000200343.1	124905830
ENSG00000200343	ENSG00000200343.1	124905831
ENSG00000200343	ENSG00000200343.1	124905832
ENSG00000200343	ENSG00000200343.1	124905833
ENSG00000200343	ENSG00000200343.1	124905834
ENSG00000200343	ENSG00000200343.1	124905835
ENSG00000200343	ENSG00000200343.1	124905836
ENSG00000200343	ENSG00000200343.1	124905837
ENSG00000200343	ENSG00000200343.1	124905838
ENSG00000200343	ENSG00000200343.1	124905839
ENSG00000200343	ENSG00000200343.1	124905840
ENSG00000200343	ENSG00000200343.1	124905841
ENSG00000200343	ENSG00000200343.1	124905842
ENSG00000200343	ENSG00000200343.1	124905843
ENSG00000200343	ENSG00000200343.1	124905844
ENSG00000200343	ENSG00000200343.1	124905845
ENSG00000200343	ENSG00000200343.1	124905846
ENSG00000201321	ENSG00000201321.1	100169760
ENSG00000199910	ENSG00000199910.1	100169761
ENSG00000199910	ENSG00000199910.1	124905422
ENSG00000199910	ENSG00000199910.1	124905424
ENSG00000199910	ENSG00000199910.1	124905425
ENSG00000199910	ENSG00000199910.1	124905426
ENSG00000199910	ENSG00000199910.1	124905427
ENSG00000199910	ENSG00000199910.1	124905428
ENSG00000199910	ENSG00000199910.1	124905429
ENSG00000199910	ENSG00000199910.1	124905430
ENSG00000199910	ENSG00000199910.1	124905431
ENSG00000199910	ENSG00000199910.1	124905432
ENSG00000199910	ENSG00000199910.1	124905433
ENSG00000199910	ENSG00000199910.1	124905434
ENSG00000199910	ENSG00000199910.1	124905435
ENSG00000199910	ENSG00000199910.1	124905436
ENSG00000199910	ENSG00000199910.1	124905437
ENSG00000199910	ENSG00000199910.1	124905438
ENSG00000199910	ENSG00000199910.1	124905754
ENSG00000199910	ENSG00000199910.1	124905755
ENSG00000199910	ENSG00000199910.1	124905756
ENSG00000199910	ENSG00000199910.1	124905757
ENSG00000199910	ENSG00000199910.1	124905758
ENSG00000199910	ENSG00000199910.1	124905759
ENSG00000199910	ENSG00000199910.1	124905760
ENSG00000199910	ENSG00000199910.1	124905761
ENSG00000199910	ENSG00000199910.1	124905762
ENSG00000199910	ENSG00000199910.1	124905763
ENSG00000199910	ENSG00000199910.1	124905764
ENSG00000199910	ENSG00000199910.1	124905765
ENSG00000199910	ENSG00000199910.1	124905766
ENSG00000199910	ENSG00000199910.1	124905767
ENSG00000199910	ENSG00000199910.1	124905768
ENSG00000199910	ENSG00000199910.1	124905769
ENSG00000199910	ENSG00000199910.1	124905770
ENSG00000199910	ENSG00000199910.1	124905771
ENSG00000199910	ENSG00000199910.1	124905772
ENSG00000199910	ENSG00000199910.1	124905773
ENSG00000199910	ENSG00000199910.1	124905774
ENSG00000199910	ENSG00000199910.1	124905775
ENSG00000199910	ENSG00000199910.1	124905776
ENSG00000199910	ENSG00000199910.1	124905777
ENSG00000199910	ENSG00000199910.1	124905778
ENSG00000199910	ENSG00000199910.1	124905779
ENSG00000199910	ENSG00000199910.1	124905780
ENSG00000199910	ENSG00000199910.1	124905781
ENSG00000199910	ENSG00000199910.1	124905782
ENSG00000199910	ENSG00000199910.1	124905783
ENSG00000199910	ENSG00000199910.1	124905784
ENSG00000199910	ENSG00000199910.1	124905785
ENSG00000199910	ENSG00000199910.1	124905786
ENSG00000199910	ENSG00000199910.1	124905787
ENSG00000199910	ENSG00000199910.1	124905788
ENSG00000199910	ENSG00000199910.1	124905789
ENSG00000199910	ENSG00000199910.1	124905790
ENSG00000199910	ENSG00000199910.1	124905791
ENSG00000199910	ENSG00000199910.1	124905792
ENSG00000199910	ENSG00000199910.1	124905793
ENSG00000199910	ENSG00000199910.1	124905794
ENSG00000199910	ENSG00000199910.1	124905795
ENSG00000199910	ENSG00000199910.1	124905796
ENSG00000199910	ENSG00000199910.1	124905797
ENSG00000199910	ENSG00000199910.1	124905798
ENSG00000199910	ENSG00000199910.1	124905799
ENSG00000199910	ENSG00000199910.1	124905800
ENSG00000199910	ENSG00000199910.1	124905801
ENSG00000199910	ENSG00000199910.1	124905802
ENSG00000199910	ENSG00000199910.1	124905803
ENSG00000199910	ENSG00000199910.1	124905804
ENSG00000199910	ENSG00000199910.1	124905805
ENSG00000199910	ENSG00000199910.1	124905806
ENSG00000199910	ENSG00000199910.1	124905807
ENSG00000199910	ENSG00000199910.1	124905810
ENSG00000199910	ENSG00000199910.1	124905811
ENSG00000199910	ENSG00000199910.1	124905812
ENSG00000199910	ENSG00000199910.1	124905813
ENSG00000199910	ENSG00000199910.1	124905814
ENSG00000199910	ENSG00000199910.1	124905815
ENSG00000199910	ENSG00000199910.1	124905816
ENSG00000199910	ENSG00000199910.1	124905817
ENSG00000199910	ENSG00000199910.1	124905818
ENSG00000199910	ENSG00000199910.1	124905819
ENSG00000199910	ENSG00000199910.1	124905820
ENSG00000199910	ENSG00000199910.1	124905821
ENSG00000199910	ENSG00000199910.1	124905822
ENSG00000199910	ENSG00000199910.1	124905823
ENSG00000199910	ENSG00000199910.1	124905824
ENSG00000199910	ENSG00000199910.1	124905825
ENSG00000199910	ENSG00000199910.1	124905826
ENSG00000199910	ENSG00000199910.1	124905827
ENSG00000199910	ENSG00000199910.1	124905828
ENSG00000199910	ENSG00000199910.1	124905829
ENSG00000199910	ENSG00000199910.1	124905830
ENSG00000199910	ENSG00000199910.1	124905831
ENSG00000199910	ENSG00000199910.1	124905832
ENSG00000199910	ENSG00000199910.1	124905833
ENSG00000199910	ENSG00000199910.1	124905834
ENSG00000199910	ENSG00000199910.1	124905835
ENSG00000199910	ENSG00000199910.1	124905836
ENSG00000199910	ENSG00000199910.1	124905837
ENSG00000199910	ENSG00000199910.1	124905838
ENSG00000199910	ENSG00000199910.1	124905839
ENSG00000199910	ENSG00000199910.1	124905840
ENSG00000199910	ENSG00000199910.1	124905841
ENSG00000199910	ENSG00000199910.1	124905842
ENSG00000199910	ENSG00000199910.1	124905843
ENSG00000199910	ENSG00000199910.1	124905844
ENSG00000199910	ENSG00000199910.1	124905845
ENSG00000199910	ENSG00000199910.1	124905846
ENSG00000199334	ENSG00000199334.1	100169762
ENSG00000199334	ENSG00000199334.1	124905422
ENSG00000199334	ENSG00000199334.1	124905424
ENSG00000199334	ENSG00000199334.1	124905425
ENSG00000199334	ENSG00000199334.1	124905426
